CF61_00595	CF61_00595
HW42_03685	CF59_04085
HW42_03685	BU34_08510
HW42_03685	CF58_04035
HW42_03685	ECONIH1_00065
HW42_03685	CF57_24910
HW42_03685	CF60_04080
HW42_03685	HW42_03685
HW42_03690	CF61_25570
HW42_03690	CF59_04095
HW42_03690	BU34_08500
HW42_03690	CF58_04045
HW42_03690	ECONIH1_00070
HW42_03690	CF57_24900
HW42_03690	CF60_04090
HW42_03690	HW42_03690
HW42_03695	CF61_25565
HW42_03695	CF59_04100
HW42_03695	BU34_08495
HW42_03695	CF58_04050
HW42_03695	ECONIH1_00075
HW42_03695	CF57_24895
HW42_03695	CF60_04095
HW42_03695	HW42_03695
HW42_03705	CF61_25530
HW42_03705	CF59_04140
HW42_03705	BU34_08455
HW42_03705	CF58_04090
HW42_03705	ECONIH1_00100
HW42_03705	CF57_24860
HW42_03705	CF60_04135
HW42_03705	HW42_03705
HW42_03710	CF61_25525
HW42_03710	CF59_04145
HW42_03710	BU34_08450
HW42_03710	CF58_04095
HW42_03710	ECONIH1_00105
HW42_03710	CF57_24855
HW42_03710	CF60_04140
HW42_03710	HW42_03710
HW42_03715	CF61_25520
HW42_03715	CF59_04150
HW42_03715	BU34_08445
HW42_03715	CF58_04100
HW42_03715	ECONIH1_00110
HW42_03715	CF57_24850
HW42_03715	CF60_04145
HW42_03715	HW42_03715
HW42_03725	CF59_04175
HW42_03725	CF58_04125
HW42_03725	ECONIH1_00130
HW42_03725	HW42_03725
HW42_03730	CF61_25480
HW42_03730	CF59_04185
HW42_03730	BU34_08400
HW42_03730	CF58_04135
HW42_03730	ECONIH1_00135
HW42_03730	CF57_24810
HW42_03730	CF60_04175
HW42_03730	HW42_03730
HW42_03735	CF61_25470
HW42_03735	CF59_04195
HW42_03735	BU34_08390
HW42_03735	CF58_04145
HW42_03735	ECONIH1_00145
HW42_03735	CF57_24800
HW42_03735	CF60_04185
HW42_03735	HW42_03735
HW42_03740	CF61_25465
HW42_03740	CF59_04200
HW42_03740	BU34_08385
HW42_03740	CF58_04150
HW42_03740	ECONIH1_00150
HW42_03740	CF57_24795
HW42_03740	CF60_04190
HW42_03740	HW42_03740
HW42_03745	CF61_25460
HW42_03745	CF59_04205
HW42_03745	BU34_08380
HW42_03745	CF58_04155
HW42_03745	ECONIH1_00155
HW42_03745	CF57_24790
HW42_03745	CF60_04195
HW42_03745	HW42_03745
HW42_03750	CF61_25455
HW42_03750	CF59_04210
HW42_03750	BU34_08375
HW42_03750	CF58_04160
HW42_03750	ECONIH1_00160
HW42_03750	CF57_24785
HW42_03750	CF60_04200
HW42_03750	HW42_03750
HW42_03755	CF61_25450
HW42_03755	CF59_04215
HW42_03755	BU34_08370
HW42_03755	CF58_04165
HW42_03755	ECONIH1_00165
HW42_03755	CF57_24780
HW42_03755	CF60_04205
HW42_03755	HW42_03755
HW42_03760	CF61_25445
HW42_03760	CF59_04220
HW42_03760	BU34_08365
HW42_03760	CF58_04170
HW42_03760	ECONIH1_00170
HW42_03760	CF57_24775
HW42_03760	CF60_04210
HW42_03760	HW42_03760
HW42_03765	CF61_25440
HW42_03765	CF59_04225
HW42_03765	BU34_08360
HW42_03765	CF58_04175
HW42_03765	ECONIH1_00175
HW42_03765	CF57_24770
HW42_03765	CF60_04215
HW42_03765	HW42_03765
HW42_03775	CF61_25425
HW42_03775	CF59_04240
HW42_03775	BU34_08345
HW42_03775	CF58_04190
HW42_03775	ECONIH1_00190
HW42_03775	CF57_24755
HW42_03775	HW42_03775
HW42_03780	CF61_25420
HW42_03780	CF59_04245
HW42_03780	BU34_08340
HW42_03780	CF58_04195
HW42_03780	ECONIH1_00195
HW42_03780	CF57_24750
HW42_03780	CF60_04235
HW42_03780	HW42_03780
HW42_03785	CF61_25410
HW42_03785	CF59_04255
HW42_03785	BU34_08330
HW42_03785	CF58_04205
HW42_03785	ECONIH1_00205
HW42_03785	CF57_24740
HW42_03785	CF60_04245
HW42_03785	HW42_03785
HW42_03795	CF61_25395
HW42_03795	CF59_04270
HW42_03795	BU34_08315
HW42_03795	CF58_04220
HW42_03795	ECONIH1_00215
HW42_03795	CF57_24725
HW42_03795	CF60_04260
HW42_03795	HW42_03795
HW42_03805	CF61_25385
HW42_03805	CF59_04280
HW42_03805	BU34_08305
HW42_03805	CF58_04230
HW42_03805	ECONIH1_00225
HW42_03805	CF57_24715
HW42_03805	CF60_04270
HW42_03805	HW42_03805
HW42_03815	CF59_04295
HW42_03815	CF58_04245
HW42_03815	ECONIH1_00235
HW42_03815	CF60_04285
HW42_03815	HW42_03815
HW42_03820	CF61_14145
HW42_03820	CF61_25350
HW42_03820	CF61_25360
HW42_03820	CF59_04315
HW42_03820	CF59_15965
HW42_03820	BU34_08270
HW42_03820	BU34_08280
HW42_03820	BU34_24940
HW42_03820	CF58_04265
HW42_03820	CF58_16000
HW42_03820	ECONIH1_00240
HW42_03820	ECONIH1_09830
HW42_03820	CF57_13420
HW42_03820	CF57_24680
HW42_03820	CF57_24690
HW42_03820	CF60_04305
HW42_03820	CF60_15730
HW42_03820	HW42_03820
HW42_03820	HW42_12695
HW42_03840	CF61_25330
HW42_03840	CF59_04335
HW42_03840	BU34_08250
HW42_03840	CF58_04285
HW42_03840	ECONIH1_00260
HW42_03840	CF57_24660
HW42_03840	CF60_04325
HW42_03840	HW42_03840
HW42_03845	CF61_25325
HW42_03845	CF59_04340
HW42_03845	BU34_08245
HW42_03845	CF58_04290
HW42_03845	ECONIH1_00265
HW42_03845	CF57_24655
HW42_03845	CF60_04330
HW42_03845	HW42_03845
HW42_03850	CF61_25320
HW42_03850	CF59_04345
HW42_03850	BU34_08240
HW42_03850	CF58_04295
HW42_03850	ECONIH1_00270
HW42_03850	CF57_24650
HW42_03850	CF60_04335
HW42_03850	HW42_03850
HW42_03855	CF61_25310
HW42_03855	CF59_04355
HW42_03855	BU34_08230
HW42_03855	CF58_04305
HW42_03855	ECONIH1_00280
HW42_03855	CF57_24640
HW42_03855	CF60_04345
HW42_03855	HW42_03855
HW42_03860	CF61_25305
HW42_03860	CF59_04360
HW42_03860	BU34_08225
HW42_03860	CF58_04310
HW42_03860	ECONIH1_00295
HW42_03860	CF57_24635
HW42_03860	CF60_04350
HW42_03860	HW42_03860
HW42_03865	CF61_25300
HW42_03865	CF59_04365
HW42_03865	BU34_08220
HW42_03865	CF58_04315
HW42_03865	ECONIH1_00300
HW42_03865	CF57_24630
HW42_03865	CF60_04355
HW42_03865	HW42_03865
HW42_03870	CF61_25295
HW42_03870	CF59_04370
HW42_03870	BU34_08215
HW42_03870	CF58_04320
HW42_03870	ECONIH1_00305
HW42_03870	CF57_24625
HW42_03870	CF60_04360
HW42_03870	HW42_03870
HW42_03875	CF61_25290
HW42_03875	CF59_04375
HW42_03875	BU34_08210
HW42_03875	CF58_04325
HW42_03875	ECONIH1_00310
HW42_03875	CF57_24620
HW42_03875	HW42_03875
HW42_03880	CF61_25285
HW42_03880	CF59_04380
HW42_03880	BU34_08205
HW42_03880	CF58_04330
HW42_03880	ECONIH1_00315
HW42_03880	CF57_24615
HW42_03880	CF60_04370
HW42_03880	HW42_03880
HW42_03885	CF61_25280
HW42_03885	CF59_04385
HW42_03885	BU34_08200
HW42_03885	CF58_04335
HW42_03885	ECONIH1_00320
HW42_03885	CF57_24610
HW42_03885	CF60_04375
HW42_03885	HW42_03885
HW42_03890	CF61_25275
HW42_03890	CF59_04390
HW42_03890	BU34_08195
HW42_03890	CF58_04340
HW42_03890	ECONIH1_00325
HW42_03890	CF57_24605
HW42_03890	CF60_04380
HW42_03890	HW42_03890
HW42_03895	CF61_25270
HW42_03895	CF59_04415
HW42_03895	BU34_08190
HW42_03895	CF58_04365
HW42_03895	ECONIH1_00335
HW42_03895	CF57_24600
HW42_03895	CF60_04405
HW42_03895	HW42_03895
HW42_03900	CF61_25265
HW42_03900	CF59_04420
HW42_03900	BU34_08185
HW42_03900	CF58_04370
HW42_03900	ECONIH1_00340
HW42_03900	CF57_24595
HW42_03900	CF60_04410
HW42_03900	HW42_03900
HW42_03905	CF61_25255
HW42_03905	CF59_04430
HW42_03905	BU34_08175
HW42_03905	CF58_04380
HW42_03905	ECONIH1_00345
HW42_03905	CF57_24585
HW42_03905	CF60_04420
HW42_03905	HW42_03905
HW42_03910	CF61_01600
HW42_03910	CF61_25250
HW42_03910	CF61_28115
HW42_03910	CF59_02610
HW42_03910	CF59_04435
HW42_03910	CF59_28800
HW42_03910	BU34_08170
HW42_03910	BU34_16395
HW42_03910	BU34_29155
HW42_03910	CF58_02560
HW42_03910	CF58_04385
HW42_03910	CF58_28820
HW42_03910	ECONIH1_00350
HW42_03910	ECONIH1_20895
HW42_03910	ECONIH1_24960
HW42_03910	CF57_00855
HW42_03910	CF57_24580
HW42_03910	CF57_27415
HW42_03910	CF60_02595
HW42_03910	CF60_04425
HW42_03910	CF60_28415
HW42_03910	HW42_02640
HW42_03910	HW42_03910
HW42_03910	HW42_22725
HW42_03915	CF61_25235
HW42_03915	CF59_04445
HW42_03915	BU34_08155
HW42_03915	CF58_04395
HW42_03915	ECONIH1_00355
HW42_03915	CF57_24565
HW42_03915	CF60_04435
HW42_03915	HW42_03915
HW42_03920	CF61_25230
HW42_03920	CF59_04450
HW42_03920	BU34_08150
HW42_03920	CF58_04400
HW42_03920	ECONIH1_00360
HW42_03920	CF57_24560
HW42_03920	CF60_04440
HW42_03920	HW42_03920
HW42_03925	CF61_25220
HW42_03925	CF59_04460
HW42_03925	BU34_08140
HW42_03925	CF58_04410
HW42_03925	ECONIH1_00365
HW42_03925	CF57_24550
HW42_03925	CF60_04450
HW42_03925	HW42_03925
HW42_03930	CF61_25215
HW42_03930	CF59_04465
HW42_03930	BU34_08135
HW42_03930	CF58_04415
HW42_03930	ECONIH1_00370
HW42_03930	CF57_24545
HW42_03930	CF60_04455
HW42_03930	HW42_03930
HW42_03935	CF61_25205
HW42_03935	CF59_04470
HW42_03935	BU34_08125
HW42_03935	CF58_04420
HW42_03935	ECONIH1_00375
HW42_03935	CF57_24535
HW42_03935	CF60_04460
HW42_03935	HW42_03935
HW42_03940	CF61_25200
HW42_03940	CF59_04475
HW42_03940	BU34_08120
HW42_03940	CF58_04425
HW42_03940	ECONIH1_00380
HW42_03940	CF57_24530
HW42_03940	CF60_04465
HW42_03940	HW42_03940
HW42_03945	CF61_25195
HW42_03945	CF59_04480
HW42_03945	BU34_08115
HW42_03945	CF58_04430
HW42_03945	ECONIH1_00385
HW42_03945	CF57_24525
HW42_03945	CF60_04470
HW42_03945	HW42_03945
HW42_03950	CF61_25185
HW42_03950	CF59_04495
HW42_03950	BU34_08105
HW42_03950	CF58_04445
HW42_03950	ECONIH1_00395
HW42_03950	CF57_24515
HW42_03950	CF60_04485
HW42_03950	HW42_03950
HW42_03955	CF61_25175
HW42_03955	BU34_08095
HW42_03955	CF57_24505
HW42_03955	HW42_03955
HW42_03965	CF61_25165
HW42_03965	CF59_04510
HW42_03965	BU34_08085
HW42_03965	CF58_04460
HW42_03965	ECONIH1_00405
HW42_03965	CF57_24495
HW42_03965	CF60_04500
HW42_03965	HW42_03965
HW42_03970	CF61_25160
HW42_03970	CF59_04515
HW42_03970	BU34_08080
HW42_03970	CF58_04465
HW42_03970	ECONIH1_00410
HW42_03970	CF57_24490
HW42_03970	CF60_04505
HW42_03970	HW42_03970
HW42_03975	CF61_25155
HW42_03975	CF59_04520
HW42_03975	BU34_08075
HW42_03975	CF58_04470
HW42_03975	ECONIH1_00415
HW42_03975	CF57_24485
HW42_03975	CF60_04510
HW42_03975	HW42_03975
HW42_03980	CF61_25150
HW42_03980	CF59_04525
HW42_03980	BU34_08070
HW42_03980	CF58_04475
HW42_03980	ECONIH1_00420
HW42_03980	CF57_24480
HW42_03980	CF60_04515
HW42_03980	HW42_03980
HW42_03985	CF61_25125
HW42_03985	CF59_04550
HW42_03985	BU34_08045
HW42_03985	CF58_04500
HW42_03985	ECONIH1_00430
HW42_03985	CF57_24455
HW42_03985	CF60_04540
HW42_03985	HW42_03985
HW42_03990	CF61_25110
HW42_03990	CF59_04565
HW42_03990	BU34_08030
HW42_03990	CF58_04515
HW42_03990	ECONIH1_00435
HW42_03990	CF57_24440
HW42_03990	CF60_04555
HW42_03990	HW42_03990
HW42_03995	CF61_25105
HW42_03995	CF59_04570
HW42_03995	BU34_08025
HW42_03995	CF58_04520
HW42_03995	ECONIH1_00440
HW42_03995	CF57_24435
HW42_03995	CF60_04560
HW42_03995	HW42_03995
HW42_04000	CF61_25095
HW42_04000	CF59_04580
HW42_04000	BU34_08015
HW42_04000	CF58_04530
HW42_04000	ECONIH1_00450
HW42_04000	CF57_24425
HW42_04000	CF60_04570
HW42_04000	HW42_04000
HW42_04005	CF61_25075
HW42_04005	CF59_04600
HW42_04005	BU34_07995
HW42_04005	CF58_04550
HW42_04005	ECONIH1_00455
HW42_04005	CF57_24405
HW42_04005	CF60_04590
HW42_04005	HW42_04005
HW42_04010	CF61_25070
HW42_04010	CF59_04605
HW42_04010	BU34_07990
HW42_04010	CF58_04555
HW42_04010	ECONIH1_00460
HW42_04010	CF57_24400
HW42_04010	CF60_04595
HW42_04010	HW42_04010
HW42_04015	CF61_25065
HW42_04015	CF59_04610
HW42_04015	BU34_07985
HW42_04015	CF58_04560
HW42_04015	ECONIH1_00465
HW42_04015	CF57_24395
HW42_04015	CF60_04600
HW42_04015	HW42_04015
HW42_04020	CF61_25060
HW42_04020	CF59_04615
HW42_04020	BU34_07980
HW42_04020	CF58_04565
HW42_04020	ECONIH1_00470
HW42_04020	CF57_24390
HW42_04020	CF60_04605
HW42_04020	HW42_04020
HW42_04025	CF61_25055
HW42_04025	CF59_04620
HW42_04025	BU34_07975
HW42_04025	CF58_04570
HW42_04025	ECONIH1_00475
HW42_04025	CF57_24385
HW42_04025	CF60_04610
HW42_04025	HW42_04025
HW42_04030	CF61_25050
HW42_04030	CF59_04625
HW42_04030	BU34_07970
HW42_04030	CF58_04575
HW42_04030	ECONIH1_00480
HW42_04030	CF57_24380
HW42_04030	CF60_04615
HW42_04030	HW42_04030
HW42_04035	CF61_25045
HW42_04035	CF59_04630
HW42_04035	BU34_07965
HW42_04035	CF58_04580
HW42_04035	ECONIH1_00485
HW42_04035	CF57_24375
HW42_04035	CF60_04620
HW42_04035	HW42_04035
HW42_04040	CF61_25040
HW42_04040	CF59_04635
HW42_04040	BU34_07960
HW42_04040	CF58_04585
HW42_04040	ECONIH1_00490
HW42_04040	CF57_24370
HW42_04040	CF60_04625
HW42_04040	HW42_04040
HW42_04045	CF61_25035
HW42_04045	CF59_04640
HW42_04045	BU34_07955
HW42_04045	CF58_04590
HW42_04045	ECONIH1_00495
HW42_04045	CF57_24365
HW42_04045	CF60_04630
HW42_04045	HW42_04045
HW42_04050	CF61_25030
HW42_04050	CF59_04645
HW42_04050	BU34_07950
HW42_04050	CF58_04595
HW42_04050	ECONIH1_00500
HW42_04050	CF57_24360
HW42_04050	CF60_04635
HW42_04050	HW42_04050
HW42_04055	CF61_25025
HW42_04055	CF59_04650
HW42_04055	BU34_07945
HW42_04055	CF58_04600
HW42_04055	ECONIH1_00505
HW42_04055	CF57_24355
HW42_04055	CF60_04640
HW42_04055	HW42_04055
HW42_04060	CF61_25020
HW42_04060	CF59_04655
HW42_04060	BU34_07940
HW42_04060	CF58_04605
HW42_04060	ECONIH1_00510
HW42_04060	CF57_24350
HW42_04060	CF60_04645
HW42_04060	HW42_04060
HW42_04065	CF61_25015
HW42_04065	CF59_04660
HW42_04065	BU34_07935
HW42_04065	CF58_04610
HW42_04065	ECONIH1_00515
HW42_04065	CF57_24345
HW42_04065	CF60_04650
HW42_04065	HW42_04065
HW42_04070	CF61_25010
HW42_04070	CF59_04665
HW42_04070	BU34_07930
HW42_04070	CF58_04615
HW42_04070	ECONIH1_00520
HW42_04070	CF57_24340
HW42_04070	CF60_04655
HW42_04070	HW42_04070
HW42_04075	CF61_25005
HW42_04075	CF59_04670
HW42_04075	BU34_07925
HW42_04075	CF58_04620
HW42_04075	ECONIH1_00525
HW42_04075	CF57_24335
HW42_04075	CF60_04660
HW42_04075	HW42_04075
HW42_04080	CF61_25000
HW42_04080	CF59_04675
HW42_04080	BU34_07920
HW42_04080	CF58_04625
HW42_04080	ECONIH1_00530
HW42_04080	CF57_24330
HW42_04080	CF60_04665
HW42_04080	HW42_04080
HW42_04085	CF61_24990
HW42_04085	CF59_04685
HW42_04085	BU34_07910
HW42_04085	CF58_04635
HW42_04085	ECONIH1_00535
HW42_04085	CF57_24320
HW42_04085	CF60_04675
HW42_04085	HW42_04085
HW42_04090	CF61_24985
HW42_04090	CF59_04690
HW42_04090	BU34_07905
HW42_04090	CF58_04640
HW42_04090	ECONIH1_00540
HW42_04090	CF57_24315
HW42_04090	HW42_04090
HW42_04095	CF61_24980
HW42_04095	CF59_04695
HW42_04095	BU34_07900
HW42_04095	CF58_04645
HW42_04095	ECONIH1_00545
HW42_04095	CF57_24310
HW42_04095	CF60_04685
HW42_04095	HW42_04095
HW42_04100	CF61_24970
HW42_04100	CF59_04700
HW42_04100	BU34_07890
HW42_04100	CF58_04650
HW42_04100	ECONIH1_00550
HW42_04100	CF57_24300
HW42_04100	CF60_04690
HW42_04100	HW42_04100
HW42_04105	CF61_24965
HW42_04105	CF59_04705
HW42_04105	BU34_07885
HW42_04105	CF58_04655
HW42_04105	ECONIH1_00555
HW42_04105	CF57_24295
HW42_04105	CF60_04695
HW42_04105	HW42_04105
HW42_04110	CF61_24960
HW42_04110	CF59_04710
HW42_04110	BU34_07880
HW42_04110	CF58_04660
HW42_04110	ECONIH1_00560
HW42_04110	CF57_24290
HW42_04110	CF60_04700
HW42_04110	HW42_04110
HW42_04115	CF61_24950
HW42_04115	CF59_04720
HW42_04115	BU34_07870
HW42_04115	CF58_04670
HW42_04115	ECONIH1_00565
HW42_04115	CF57_24280
HW42_04115	CF60_04710
HW42_04115	HW42_04115
HW42_04120	CF61_24945
HW42_04120	CF59_04725
HW42_04120	BU34_07865
HW42_04120	CF58_04675
HW42_04120	ECONIH1_00570
HW42_04120	CF57_24275
HW42_04120	CF60_04715
HW42_04120	HW42_04120
HW42_04130	CF61_24935
HW42_04130	CF59_04735
HW42_04130	BU34_07855
HW42_04130	CF58_04685
HW42_04130	ECONIH1_00580
HW42_04130	CF57_24265
HW42_04130	CF60_04725
HW42_04130	HW42_04130
HW42_04135	CF61_24925
HW42_04135	CF59_04745
HW42_04135	BU34_07845
HW42_04135	CF58_04695
HW42_04135	ECONIH1_00590
HW42_04135	CF57_24255
HW42_04135	CF60_04735
HW42_04135	HW42_04135
HW42_04140	CF61_24920
HW42_04140	CF59_04750
HW42_04140	BU34_07840
HW42_04140	CF58_04700
HW42_04140	ECONIH1_00595
HW42_04140	CF57_24250
HW42_04140	CF60_04740
HW42_04140	HW42_04140
HW42_04145	CF61_24915
HW42_04145	CF59_04755
HW42_04145	BU34_07835
HW42_04145	CF58_04705
HW42_04145	ECONIH1_00600
HW42_04145	CF57_24245
HW42_04145	CF60_04745
HW42_04145	HW42_04145
HW42_04155	CF61_24900
HW42_04155	CF59_04770
HW42_04155	BU34_07820
HW42_04155	CF58_04720
HW42_04155	ECONIH1_00610
HW42_04155	CF57_24230
HW42_04155	CF60_04760
HW42_04155	HW42_04155
HW42_04160	CF61_24890
HW42_04160	CF59_04780
HW42_04160	BU34_07810
HW42_04160	CF58_04730
HW42_04160	ECONIH1_00615
HW42_04160	CF57_24220
HW42_04160	CF60_04770
HW42_04160	HW42_04160
HW42_04165	CF61_24885
HW42_04165	CF59_04785
HW42_04165	BU34_07805
HW42_04165	CF58_04735
HW42_04165	ECONIH1_00620
HW42_04165	CF57_24215
HW42_04165	CF60_04775
HW42_04165	HW42_04165
HW42_04170	CF61_24875
HW42_04170	CF59_04800
HW42_04170	BU34_07795
HW42_04170	CF58_04750
HW42_04170	ECONIH1_00625
HW42_04170	CF57_24205
HW42_04170	CF60_04790
HW42_04170	HW42_04170
HW42_04175	CF61_24870
HW42_04175	CF59_04805
HW42_04175	BU34_07790
HW42_04175	CF58_04755
HW42_04175	ECONIH1_00630
HW42_04175	CF57_24200
HW42_04175	CF60_04795
HW42_04175	HW42_04175
HW42_04180	CF61_24860
HW42_04180	CF59_04815
HW42_04180	BU34_07780
HW42_04180	CF58_04765
HW42_04180	ECONIH1_00635
HW42_04180	CF57_24190
HW42_04180	CF60_04805
HW42_04180	HW42_04180
HW42_04185	CF61_24850
HW42_04185	CF59_04825
HW42_04185	BU34_07770
HW42_04185	CF58_04775
HW42_04185	ECONIH1_00640
HW42_04185	CF57_24180
HW42_04185	CF60_04815
HW42_04185	HW42_04185
HW42_04190	CF61_24845
HW42_04190	CF59_04830
HW42_04190	BU34_07765
HW42_04190	CF58_04780
HW42_04190	ECONIH1_00645
HW42_04190	CF57_24175
HW42_04190	CF60_04820
HW42_04190	HW42_04190
HW42_04195	CF61_24840
HW42_04195	CF59_04835
HW42_04195	BU34_07760
HW42_04195	CF58_04785
HW42_04195	ECONIH1_00650
HW42_04195	CF57_24170
HW42_04195	CF60_04825
HW42_04195	HW42_04195
HW42_04200	CF61_24835
HW42_04200	CF59_04840
HW42_04200	BU34_07755
HW42_04200	CF58_04790
HW42_04200	ECONIH1_00655
HW42_04200	CF57_24165
HW42_04200	CF60_04830
HW42_04200	HW42_04200
HW42_04205	CF61_24830
HW42_04205	CF59_04845
HW42_04205	BU34_07750
HW42_04205	CF58_04795
HW42_04205	ECONIH1_00660
HW42_04205	CF57_24160
HW42_04205	CF60_04835
HW42_04205	HW42_04205
HW42_04210	CF61_24820
HW42_04210	CF59_04850
HW42_04210	BU34_07740
HW42_04210	CF58_04800
HW42_04210	ECONIH1_00665
HW42_04210	CF57_24150
HW42_04210	CF60_04840
HW42_04210	HW42_04210
HW42_04215	CF61_24810
HW42_04215	CF59_04860
HW42_04215	BU34_07730
HW42_04215	CF58_04810
HW42_04215	ECONIH1_00670
HW42_04215	CF57_24140
HW42_04215	CF60_04850
HW42_04215	HW42_04215
HW42_04220	CF61_24805
HW42_04220	CF59_04865
HW42_04220	BU34_07725
HW42_04220	CF58_04815
HW42_04220	ECONIH1_00675
HW42_04220	CF57_24135
HW42_04220	CF60_04855
HW42_04220	HW42_04220
HW42_04225	CF61_24800
HW42_04225	CF59_04870
HW42_04225	BU34_07720
HW42_04225	CF58_04820
HW42_04225	ECONIH1_00680
HW42_04225	CF57_24130
HW42_04225	CF60_04860
HW42_04225	HW42_04225
HW42_04230	CF61_24795
HW42_04230	CF59_04875
HW42_04230	BU34_07715
HW42_04230	CF58_04825
HW42_04230	ECONIH1_00685
HW42_04230	CF57_24125
HW42_04230	CF60_04865
HW42_04230	HW42_04230
HW42_04235	CF61_24790
HW42_04235	CF59_04880
HW42_04235	BU34_07710
HW42_04235	CF58_04830
HW42_04235	ECONIH1_00690
HW42_04235	CF57_24120
HW42_04235	CF60_04870
HW42_04235	HW42_04235
HW42_04240	CF61_24785
HW42_04240	CF59_04885
HW42_04240	BU34_07705
HW42_04240	CF58_04835
HW42_04240	ECONIH1_00695
HW42_04240	CF57_24115
HW42_04240	CF60_04875
HW42_04240	HW42_04240
HW42_04245	CF61_24780
HW42_04245	CF59_04890
HW42_04245	BU34_07700
HW42_04245	CF58_04840
HW42_04245	ECONIH1_00700
HW42_04245	CF57_24110
HW42_04245	CF60_04880
HW42_04245	HW42_04245
HW42_04255	CF61_24765
HW42_04255	CF59_04915
HW42_04255	BU34_07685
HW42_04255	CF58_04865
HW42_04255	ECONIH1_00715
HW42_04255	CF57_24095
HW42_04255	CF60_04905
HW42_04255	HW42_04255
HW42_04260	CF61_24760
HW42_04260	CF59_04920
HW42_04260	BU34_07680
HW42_04260	CF58_04870
HW42_04260	ECONIH1_00720
HW42_04260	CF57_24090
HW42_04260	CF60_04910
HW42_04260	HW42_04260
HW42_04265	ECONIH1_00725
HW42_04265	HW42_04265
HW42_04270	CF59_04930
HW42_04270	CF58_04880
HW42_04270	ECONIH1_00730
HW42_04270	CF60_04920
HW42_04270	HW42_04270
HW42_04275	ECONIH1_00735
HW42_04275	HW42_04275
HW42_04280	CF61_24740
HW42_04280	CF59_04935
HW42_04280	BU34_07660
HW42_04280	CF58_04885
HW42_04280	ECONIH1_00740
HW42_04280	CF57_24070
HW42_04280	CF60_04925
HW42_04280	HW42_04280
HW42_04285	CF59_04940
HW42_04285	CF58_04890
HW42_04285	ECONIH1_00745
HW42_04285	CF60_04930
HW42_04285	HW42_04285
HW42_04295	CF59_04945
HW42_04295	CF58_04895
HW42_04295	ECONIH1_00750
HW42_04295	CF60_04935
HW42_04295	HW42_04295
HW42_04300	CF59_04950
HW42_04300	CF58_04900
HW42_04300	ECONIH1_00755
HW42_04300	CF60_04940
HW42_04300	HW42_04300
HW42_04305	CF61_24730
HW42_04305	CF59_04955
HW42_04305	BU34_07650
HW42_04305	CF58_04905
HW42_04305	ECONIH1_00760
HW42_04305	CF57_24060
HW42_04305	CF60_04945
HW42_04305	HW42_04305
HW42_04310	CF61_24725
HW42_04310	CF59_04960
HW42_04310	BU34_07645
HW42_04310	CF58_04910
HW42_04310	ECONIH1_00765
HW42_04310	CF57_24055
HW42_04310	CF60_04950
HW42_04310	HW42_04310
HW42_04315	CF61_24720
HW42_04315	CF59_04965
HW42_04315	BU34_07640
HW42_04315	CF58_04915
HW42_04315	ECONIH1_00770
HW42_04315	CF57_24050
HW42_04315	CF60_04955
HW42_04315	HW42_04315
HW42_04320	CF61_24715
HW42_04320	CF59_04970
HW42_04320	BU34_07635
HW42_04320	CF58_04920
HW42_04320	ECONIH1_00775
HW42_04320	CF57_24045
HW42_04320	CF60_04960
HW42_04320	HW42_04320
HW42_04325	CF61_24710
HW42_04325	CF59_04975
HW42_04325	BU34_07630
HW42_04325	CF58_04925
HW42_04325	ECONIH1_00780
HW42_04325	CF57_24040
HW42_04325	CF60_04965
HW42_04325	HW42_04325
HW42_04330	CF61_24705
HW42_04330	CF59_04980
HW42_04330	BU34_07625
HW42_04330	CF58_04930
HW42_04330	ECONIH1_00785
HW42_04330	CF57_24035
HW42_04330	CF60_04970
HW42_04330	HW42_04330
HW42_04335	CF61_24700
HW42_04335	CF59_04985
HW42_04335	BU34_07620
HW42_04335	CF58_04935
HW42_04335	ECONIH1_00790
HW42_04335	CF57_24030
HW42_04335	CF60_04975
HW42_04335	HW42_04335
HW42_04345	CF61_24690
HW42_04345	CF59_04995
HW42_04345	BU34_07610
HW42_04345	CF58_04945
HW42_04345	ECONIH1_00795
HW42_04345	CF57_24020
HW42_04345	CF60_04985
HW42_04345	HW42_04345
HW42_04350	CF61_24680
HW42_04350	CF59_05005
HW42_04350	BU34_07600
HW42_04350	CF58_04955
HW42_04350	ECONIH1_00800
HW42_04350	CF57_24010
HW42_04350	CF60_04995
HW42_04350	HW42_04350
HW42_04355	CF61_24675
HW42_04355	CF59_05010
HW42_04355	BU34_07595
HW42_04355	CF58_04960
HW42_04355	ECONIH1_00805
HW42_04355	CF57_24005
HW42_04355	CF60_05000
HW42_04355	HW42_04355
HW42_04360	CF61_24670
HW42_04360	CF59_05015
HW42_04360	BU34_07590
HW42_04360	CF58_04965
HW42_04360	ECONIH1_00810
HW42_04360	CF57_24000
HW42_04360	CF60_05005
HW42_04360	HW42_04360
HW42_04365	CF61_24665
HW42_04365	CF59_05020
HW42_04365	BU34_07585
HW42_04365	CF58_04970
HW42_04365	ECONIH1_00815
HW42_04365	CF57_23995
HW42_04365	CF60_05010
HW42_04365	HW42_04365
HW42_04370	CF59_05025
HW42_04370	CF58_04975
HW42_04370	ECONIH1_00820
HW42_04370	HW42_04370
HW42_04375	CF61_24655
HW42_04375	CF59_05030
HW42_04375	BU34_07575
HW42_04375	CF58_04980
